SE_ROW_ID,MSLINK,PARADA,RAMAL,SENTIDO,ORDEN,ID_PARADA,CALLE_UNO,CALLE_DOS,COD_SMS,OCHAVA,REFUGIO,DISTRITO,PUNTO_X,PUNTO_Y,CAMBIO,USUARIO_CA,TYPE,CHECKSUM,GEOJSON
1554,0,1985,1016,I,0,0,737,1358,4688,SE        ,B         ,NOROESTE                                                                                                                                              ,-60.727241,-32.931969,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.727241, -32.931969 ] } }"
1633,0,213,18,I,3,0,1165,2002,3102,SE        ,B         ,OESTE                                                                                                                                                 ,-60.733495,-32.969239,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.733495, -32.969239 ] } }"
1634,0,221,18,I,10,0,1763,511,2809,SO        ,B         ,OESTE                                                                                                                                                 ,-60.727286,-32.966401,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.727286, -32.966401 ] } }"
1635,0,2092,18,I,11,0,885,414,3047,SE        ,B         ,OESTE                                                                                                                                                 ,-60.724744,-32.964075,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.724744, -32.964075 ] } }"
1781,0,623,63,I,10,0,813,1870,1936,SO        ,A         ,NOROESTE                                                                                                                                              ,-60.73218,-32.929645,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.732180, -32.929645 ] } }"
1783,0,347,46,V,34,0,1076,1838,2872,NO        ,B         ,NOROESTE                                                                                                                                              ,-60.729531,-32.938398,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.729531, -32.938398 ] } }"
1793,0,3830,56,V,0,0,2032,2438,8916,NO        ,P         ,NORTE                                                                                                                                                 ,-60.728599,-32.879198,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.728599, -32.879198 ] } }"
1860,0,3618,21,V,0,0,1143,422,8836,O         ,P         ,OESTE                                                                                                                                                 ,-60.735929,-32.983341,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.735929, -32.983341 ] } }"
1871,0,3021,56,V,201,0,416,1621,2098,SO        ,B         ,OESTE                                                                                                                                                 ,-60.725657,-32.955438,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.725657, -32.955438 ] } }"
1872,0,3020,56,I,199,0,398,1622,4601,NE        ,I         ,OESTE                                                                                                                                                 ,-60.726064,-32.95327,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.726064, -32.953270 ] } }"
1901,0,3628,46,V,0,0,1076,107,9771,NO        ,P         ,NOROESTE                                                                                                                                              ,-60.730381,-32.92005,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.730381, -32.920050 ] } }"
1925,0,1651,18,V,244,0,1165,1009,5727,NO        ,P         ,OESTE                                                                                                                                                 ,-60.733287,-32.967226,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.733287, -32.967226 ] } }"
1946,0,3569,67,V,0,0,1076,157,3156,SE        ,B         ,NOROESTE                                                                                                                                              ,-60.730477,-32.912472,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.730477, -32.912472 ] } }"
1947,0,3687,45,V,0,0,1077,275,9171,NE        ,P         ,NOROESTE                                                                                                                                              ,-60.751368,-32.940634,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.751368, -32.940634 ] } }"
1989,0,1463,63,I,0,0,2051,612,3159,E         ,B         ,NOROESTE                                                                                                                                              ,-60.73887,-32.926959,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.738870, -32.926959 ] } }"
1992,0,2683,46,I,304,0,964,1078,9442,SO        ,I         ,NOROESTE                                                                                                                                              ,-60.72586,-32.906138,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.725860, -32.906138 ] } }"
2011,0,3721,18,I,0,0,885,399,2260,SE        ,I         ,OESTE                                                                                                                                                 ,-60.724862,-32.961072,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.724862, -32.961072 ] } }"
2069,0,3628,15,I,0,0,1076,107,9771,NO        ,P         ,NOROESTE                                                                                                                                              ,-60.730381,-32.92005,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.730381, -32.920050 ] } }"
2077,0,2617,18,V,245,0,1165,2002,9094,NO        ,P         ,OESTE                                                                                                                                                 ,-60.733618,-32.96906,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.733618, -32.969060 ] } }"
2080,0,1425,45,V,285,0,1290,880,6302,NE        ,P         ,NOROESTE                                                                                                                                              ,-60.735091,-32.940051,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.735091, -32.940051 ] } }"
2082,0,2860,18,V,247,0,401,1612,5931,NE        ,P         ,OESTE                                                                                                                                                 ,-60.724316,-32.962412,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.724316, -32.962412 ] } }"
2189,0,1428,67,I,0,0,737,723,1312,NO        ,B         ,NOROESTE                                                                                                                                              ,-60.727628,-32.926798,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.727628, -32.926798 ] } }"
